car_id,car_make,car_model,car_year,car_mileage,car_price,car_transmission,car_driveTrain,car_vendor,car_location,car_engine
704115022,Volvo,S80,2016,27386,27750,Automatic,FWD,Washington,Washington,
701562231,GMC,Acadia,2014,27521,22750,Automatic,FWD,Washington,Washington,
704834491,BMW,X3,2014,27521,29500,Automatic,FWD,Washington,Washington,
701954235,Acura,ILX,2014,27529,17000,Automatic,FWD,Washington,Washington,
701215964,Volvo,S60,2014,27529,19750,Automatic,FWD,Washington,Washington,
703598194,Chrysler,Town & Country,2015,27574,22750,Automatic,FWD,Washington,Washington,
701342690,GMC,Acadia,2014,27584,22750,Automatic,FWD,Washington,Washington,
705243810,Hyundai,Santa Fe Sport,2014,27631,20250,Automatic,FWD,Washington,Washington,
705445229,Ford,Taurus,2016,27640,21250,Automatic,FWD,Washington,Washington,
705445756,GMC,Terrain,2014,27659,16000,Automatic,FWD,Washington,Washington,
704352958,Toyota,Camry,2016,27660,16250,Automatic,FWD,Washington,Washington,
704883596,Honda,Accord,2014,27695,19500,Automatic,FWD,Washington,Washington,
701563108,Ford,F-150,2013,27707,27250,Automatic,FWD,Washington,Washington,
705243664,Mercedes-Benz,unknown,2015,27717,33750,Automatic,FWD,Washington,Washington,
704834268,Ford,Explorer,2016,27726,31750,Automatic,FWD,Washington,Washington,
703265034,BMW,M235,2016,27745,39000,Automatic,FWD,Washington,Washington,
703036407,Toyota,Tacoma,2013,27763,30500,Automatic,FWD,Washington,Washington,
703116871,Lexus,CT 200h,2014,27782,20000,Automatic,FWD,Washington,Washington,
701215515,Chevrolet,Traverse,2016,27796,26000,Automatic,FWD,Washington,Washington,
703996982,Lexus,RX 350,2015,27814,33250,Automatic,FWD,Washington,Washington,
704533786,Cadillac,CTS,2015,27827,27000,Automatic,FWD,Washington,Washington,
700952305,Chevrolet,Silverado 1500,2014,27831,28250,Automatic,FWD,Washington,Washington,
704242424,Toyota,Prius,2014,27837,19750,Automatic,FWD,Washington,Washington,
705575604,Infiniti,Q50,2014,27914,27000,Automatic,FWD,Washington,Washington,
703598168,Cadillac,XTS,2016,27928,28000,Automatic,FWD,Washington,Washington,
701240998,BMW,428,2014,27929,26750,Automatic,FWD,Washington,Washington,
705069763,Mercedes-Benz,unknown,2014,27936,26000,Automatic,FWD,Washington,Washington,
701563222,Jeep,Grand Cherokee,2015,27942,32000,Automatic,FWD,Washington,Washington,
704642551,Kia,Forte,2014,27958,12750,Automatic,FWD,Washington,Washington,
705785095,Honda,CR-V,2013,27959,17500,Automatic,FWD,Washington,Washington,
704533744,Cadillac,ATS,2014,27979,22750,Automatic,FWD,Washington,Washington,
701954323,Toyota,RAV4,2014,27999,19000,Automatic,FWD,Washington,Washington,
705069752,GMC,Acadia,2014,28028,24500,Automatic,FWD,Washington,Washington,
703150272,Infiniti,G37,2013,28045,20250,Automatic,FWD,Washington,Washington,
705683646,Honda,Accord,2014,28140,20500,Automatic,FWD,Washington,Washington,
705069663,Ford,Expedition EL,2016,28143,37750,Automatic,FWD,Washington,Washington,
705096353,Nissan,Altima,2014,28146,15250,Automatic,FWD,Washington,Washington,
704834410,Chevrolet,Equinox,2015,28164,19500,Automatic,FWD,Washington,Washington,
701562437,Jeep,Grand Cherokee,2016,28201,26000,Automatic,FWD,Washington,Washington,
701215681,Lexus,GS 350,2014,28235,29500,Automatic,FWD,Washington,Washington,
704883381,Toyota,Highlander,2013,28275,29250,Automatic,FWD,Washington,Washington,
705817514,Mazda,Mazda6,2015,28290,15250,Automatic,FWD,Washington,Washington,
705444368,Honda,CR-V,2014,28292,17000,Automatic,FWD,Washington,Washington,
705684036,Acura,TL,2013,28307,18000,Automatic,FWD,Washington,Washington,
701562353,Toyota,Tacoma,2014,28312,25000,Automatic,FWD,Washington,Washington,
705575660,Mercedes-Benz,unknown,2014,28323,25750,Automatic,FWD,Washington,Washington,
703264933,Lexus,RX 350,2015,28327,33750,Automatic,FWD,Washington,Washington,
701563213,GMC,Sierra 1500,2013,28345,31750,Automatic,FWD,Washington,Washington,
704834393,Scion,tC,2015,28361,15750,Automatic,FWD,Washington,Washington,
704883520,Chevrolet,Camaro,2014,28386,17750,Automatic,FWD,Washington,Washington,
705684051,Jeep,Wrangler Unlimited,2013,28407,31000,Automatic,FWD,Washington,Washington,
702278866,Nissan,Maxima,2016,28416,23000,Automatic,FWD,Washington,Washington,
705335437,Subaru,Forester,2012,28439,18000,Automatic,FWD,Washington,Washington,
703444457,Lexus,RX 350,2015,28452,33000,Automatic,FWD,Washington,Washington,
701563491,Mercedes-Benz,unknown,2015,28471,26500,Automatic,FWD,Washington,Washington,
701562699,Ram,1500,2014,28499,33250,Automatic,FWD,Washington,Washington,
703996803,Audi,A3,2015,28514,23750,Automatic,FWD,Washington,Washington,
705445690,Lincoln,MKZ,2013,28516,21750,Automatic,FWD,Washington,Washington,
705243670,Chevrolet,Traverse,2014,28579,24750,Automatic,FWD,Washington,Washington,
701563176,Honda,Odyssey,2015,28590,36500,Automatic,FWD,Washington,Washington,
705784901,Nissan,Pathfinder,2014,28635,23750,Automatic,FWD,Washington,Washington,
703181457,Chevrolet,Impala,2016,28688,20250,Automatic,FWD,Washington,Washington,
705069969,Chevrolet,Impala,2016,28727,19750,Automatic,FWD,Washington,Washington,
701342678,BMW,528,2013,28735,25500,Automatic,FWD,Washington,Washington,
703996902,Kia,Optima Hybrid,2015,28765,14250,Automatic,FWD,Washington,Washington,
704883598,Chrysler,300,2014,28792,17750,Automatic,FWD,Washington,Washington,
705446066,Infiniti,Q50,2014,28807,24500,Automatic,FWD,Washington,Washington,
705335176,Lincoln,MKS,2016,28809,25000,Automatic,FWD,Washington,Washington,
702400892,Infiniti,M37,2013,28817,26000,Automatic,FWD,Washington,Washington,
703150172,Chevrolet,Impala,2015,28822,17250,Automatic,FWD,Washington,Washington,
704642464,FIAT,500X,2016,28833,18250,Automatic,FWD,Washington,Washington,
703036506,Infiniti,G37,2013,28847,20000,Automatic,FWD,Washington,Washington,
701562557,Infiniti,QX70,2016,28876,29250,Automatic,FWD,Washington,Washington,
704235319,Nissan,Altima,2016,28881,20500,Automatic,FWD,Washington,Washington,
705069910,Lincoln,MKZ,2013,28907,20000,6-Speed Automatic,FWD,Washington,Washington,
705444810,Kia,Sorento,2015,28913,19500,Automatic,FWD,Washington,Washington,
705096317,Ford,Fusion,2014,28915,16000,Automatic,FWD,Washington,Washington,
705337320,Acura,TL,2013,28956,19750,Automatic,FWD,Washington,Washington,
701777863,Infiniti,G37,2013,28961,20250,Automatic,FWD,Washington,Washington,
705444961,Lincoln,MKX,2016,28984,28500,Automatic,FWD,Washington,Washington,
705243820,BMW,X5,2014,29016,41500,Automatic,FWD,Washington,Washington,
704834431,Chevrolet,Camaro,2016,29016,21500,Automatic,FWD,Washington,Washington,
699846501,BMW,135,2013,29025,26750,Automatic,FWD,Washington,Washington,
705243873,Lincoln,MKZ Hybrid,2014,29033,23500,Automatic,FWD,Washington,Washington,
700372086,Acura,TL,2014,29046,23750,Automatic,FWD,Washington,Washington,
699845765,Ford,Explorer,2014,29054,24500,Automatic,FWD,Washington,Washington,
705069845,Toyota,Tundra,2015,29095,35500,Automatic,FWD,Washington,Washington,
705332590,Ford,Edge,2014,29098,21750,Automatic,FWD,Washington,Washington,
702068962,Buick,Enclave,2016,29115,32000,Automatic,FWD,Washington,Washington,
704115190,Mitsubishi,Outlander,2014,29159,16000,Automatic,FWD,Washington,Washington,
702505337,GMC,Terrain,2014,29174,20250,Automatic,FWD,Washington,Washington,
701562896,Toyota,RAV4,2014,29188,19000,Automatic,FWD,Washington,Washington,
701777846,Dodge,Charger,2016,29213,21000,Automatic,FWD,Washington,Washington,
705817398,Hyundai,Santa Fe,2013,29244,19250,Automatic,FWD,Washington,Washington,
701562235,Nissan,Maxima,2013,29283,18750,Automatic,FWD,Washington,Washington,
705127068,Chevrolet,Camaro,2015,29287,20500,Automatic,FWD,Washington,Washington,
703444690,Chevrolet,Camaro,2016,29299,22000,Automatic,FWD,Washington,Washington,
701777812,Acura,ILX,2014,29306,18000,Automatic,FWD,Washington,Washington,
702570244,Lexus,GS 350,2014,29315,28000,Automatic,FWD,Washington,Washington,
702400894,Hyundai,Santa Fe Sport,2016,29322,17500,Automatic,FWD,Washington,Washington,
702692818,Lexus,ES 350,2014,29340,26250,Automatic,FWD,Washington,Washington,
703792199,Ram,1500,2014,29342,29500,Automatic,FWD,Washington,Washington,
705069951,Kia,Optima,2014,29354,21000,Automatic,FWD,Washington,Washington,
705333263,Buick,Regal,2016,29374,19250,Automatic,FWD,Washington,Washington,
702570396,Hyundai,Santa Fe Sport,2015,29376,23250,Automatic,FWD,Washington,Washington,
704115345,Jeep,Grand Cherokee,2016,29386,23500,Automatic,FWD,Washington,Washington,
703264926,Infiniti,Q50,2014,29390,23000,Automatic,FWD,Washington,Washington,
703897024,Toyota,Tundra,2014,29431,33500,Automatic,FWD,Washington,Washington,
705069876,Ford,Expedition,2016,29454,33750,Automatic,FWD,Washington,Washington,
705575413,Chrysler,Town & Country,2014,29510,21250,Automatic,FWD,Washington,Washington,
703896201,Volkswagen,Tiguan,2014,29525,14250,Automatic,FWD,Washington,Washington,
704834498,Jeep,Cherokee,2016,29588,19500,Automatic,FWD,Washington,Washington,
705337294,Acura,TL,2013,29596,19750,Automatic,FWD,Washington,Washington,
705069760,BMW,328d,2014,29615,26750,Automatic,FWD,Washington,Washington,
701562897,Volvo,XC70,2016,29617,31250,Automatic,FWD,Washington,Washington,
704883059,GMC,Acadia,2015,29645,24000,Automatic,FWD,Washington,Washington,
702400992,Mercedes-Benz,unknown,2014,29645,36750,Automatic,FWD,Washington,Washington,
701851486,BMW,528,2016,29651,32500,Automatic,FWD,Washington,Washington,
704883401,Mercedes-Benz,unknown,2014,29656,25500,Automatic,FWD,Washington,Washington,
705683649,Hyundai,Tucson,2015,29665,16500,Automatic,FWD,Washington,Washington,
703825409,Kia,Sportage,2015,29677,15750,Automatic,FWD,Washington,Washington,
705575441,Jeep,Cherokee,2016,29682,19500,Automatic,FWD,Washington,Washington,
704533540,Infiniti,QX70,2016,29734,30750,Automatic,FWD,Washington,Washington,
701562723,Chrysler,300,2015,29760,19000,Automatic,FWD,Washington,Washington,
704115005,Chevrolet,Traverse,2014,29768,24250,Automatic,FWD,Washington,Washington,
704834426,Honda,CR-V,2014,29773,17000,Automatic,FWD,Washington,Washington,
701678292,GMC,Sierra 1500,2015,29775,36000,Automatic,FWD,Washington,Washington,
701562735,Kia,Optima,2014,29822,20500,Automatic,FWD,Washington,Washington,
705445386,Mercedes-Benz,unknown,2012,29846,30500,Automatic,FWD,Washington,Washington,
704834390,MINI,Paceman,2014,29847,15250,Automatic,FWD,Washington,Washington,
703997037,Ram,1500,2014,29914,27250,Automatic,FWD,Washington,Washington,
705817511,Ford,F-150,2015,29916,35500,Automatic,FWD,Washington,Washington,
701678282,Ford,F-150,2015,29921,33750,Automatic,FWD,Washington,Washington,
703264986,Buick,Enclave,2016,29955,30500,Automatic,FWD,Washington,Washington,
705684085,BMW,328d,2014,29996,24500,Automatic,FWD,Washington,Washington,
699846401,Lexus,RX 350,2013,30045,28500,Automatic,FWD,Washington,Washington,
705069761,Mitsubishi,Outlander,2014,30074,15750,Automatic,FWD,Washington,Washington,
701563741,Volvo,XC70,2016,30111,31500,Automatic,FWD,Washington,Washington,
704834274,Volkswagen,Tiguan,2013,30131,17750,Automatic,FWD,Washington,Washington,
705817491,Toyota,RAV4,2014,30152,18250,Automatic,FWD,Washington,Washington,
703598151,Jeep,Cherokee,2014,30161,20500,Automatic,FWD,Washington,Washington,
704834439,Lexus,CT 200h,2014,30164,21500,Automatic,FWD,Washington,Washington,
703117475,Ford,F-150,2014,30179,26750,Automatic,FWD,Washington,Washington,
700278907,Chevrolet,Silverado 1500,2013,30181,29500,Automatic,FWD,Washington,Washington,
702069032,Chevrolet,Camaro,2013,30187,19250,Automatic,FWD,Washington,Washington,
703446799,Mazda,Mazda6,2015,30233,18500,Automatic,FWD,Washington,Washington,
704883473,Infiniti,Q50,2014,30290,23250,Automatic,FWD,Washington,Washington,
702505240,Toyota,Camry Hybrid,2014,30309,17500,Automatic,FWD,Washington,Washington,
701777813,Ford,Escape,2015,30311,20000,Automatic,FWD,Washington,Washington,
701562266,Nissan,370Z,2012,30327,22250,Automatic,FWD,Washington,Washington,
703445466,Toyota,Prius,2014,30328,15750,Automatic,FWD,Washington,Washington,
704642246,Mercedes-Benz,unknown,2015,30334,39000,Automatic,FWD,Washington,Washington,
701562726,Subaru,Forester,2015,30375,20750,Automatic,FWD,Washington,Washington,
702692466,Toyota,RAV4,2014,30404,19250,Automatic,FWD,Washington,Washington,
704352965,Hyundai,Santa Fe,2015,30405,20000,Automatic,FWD,Washington,Washington,
701562248,Nissan,Frontier,2015,30405,23000,Automatic,FWD,Washington,Washington,
704834402,Honda,Accord,2013,30414,16750,Automatic,FWD,Washington,Washington,
704642145,Hyundai,Equus,2014,30420,30000,Automatic,FWD,Washington,Washington,
705817396,Ford,Escape,2015,30443,16750,Automatic,FWD,Washington,Washington,
705684134,Lincoln,MKZ,2014,30511,21000,Automatic,FWD,Washington,Washington,
703792219,Jeep,Patriot,2016,30537,15750,Automatic,FWD,Washington,Washington,
705445451,Honda,CR-V,2014,30566,20750,Automatic,FWD,Washington,Washington,
704642270,Cadillac,SRX,2014,30633,26000,Automatic,FWD,Washington,Washington,
701851193,Toyota,RAV4,2014,30644,19500,Automatic,FWD,Washington,Washington,
701563238,Kia,Sportage,2014,30663,21500,Automatic,FWD,Washington,Washington,
705577245,Jaguar,XF,2015,30702,34000,Automatic,FWD,Washington,Washington,
705127063,Honda,CR-V,2014,30726,17000,Automatic,FWD,Washington,Washington,
704115093,Infiniti,Q50,2014,30771,22000,Automatic,FWD,Washington,Washington,
705337456,BMW,X6,2014,30780,40500,Automatic,FWD,Washington,Washington,
700527042,Volkswagen,Tiguan,2014,30853,17250,Automatic,FWD,Washington,Washington,
702570611,Mazda,Mazda3,2013,30855,15500,Automatic,FWD,Washington,Washington,
704884399,Chrysler,Town & Country,2014,30859,20750,Automatic,FWD,Washington,Washington,
701215509,Chrysler,300,2014,30863,22500,Automatic,FWD,Washington,Washington,
701678487,Kia,Cadenza,2014,30875,18250,Automatic,FWD,Washington,Washington,
704834286,Toyota,RAV4,2014,30889,19250,Automatic,FWD,Washington,Washington,
701678139,Dodge,Durango,2015,30911,30750,Automatic,FWD,Washington,Washington,
702505254,Hyundai,Santa Fe Sport,2016,30927,17750,Automatic,FWD,Washington,Washington,
705684777,Chrysler,Town & Country,2014,30939,20750,Automatic,FWD,Washington,Washington,
703264902,Chevrolet,Traverse,2014,30940,21500,Automatic,FWD,Washington,Washington,
703996495,Volkswagen,Jetta,2014,30955,15500,Automatic,FWD,Washington,Washington,
705337557,Mercedes-Benz,unknown,2015,30980,40750,Automatic,FWD,Washington,Washington,
700527017,Audi,A5,2014,30995,27250,Automatic,FWD,Washington,Washington,
701954375,Toyota,RAV4,2013,31023,17250,Automatic,FWD,Washington,Washington,
703445653,Nissan,Maxima,2014,31075,17000,Automatic,FWD,Washington,Washington,
704834455,Honda,Accord,2014,31076,17250,Automatic,FWD,Washington,Washington,
705127180,Toyota,Yaris,2015,31086,10500,Automatic,FWD,Washington,Washington,
705243897,Ford,Edge,2013,31112,16750,Automatic,FWD,Washington,Washington,
701880706,Buick,Regal,2014,31161,18250,Automatic,FWD,Washington,Washington,
704115357,Mercedes-Benz,unknown,2014,31162,28000,Automatic,FWD,Washington,Washington,
705784851,Ford,Flex,2014,31168,21750,Automatic,FWD,Washington,Washington,
705334253,Honda,Fit,2015,31175,13750,Automatic,FWD,Washington,Washington,
703598181,Kia,Sportage,2014,31193,15000,Automatic,FWD,Washington,Washington,
705684075,Ford,F-150,2015,31195,33500,Automatic,FWD,Washington,Washington,
700951634,Nissan,Maxima,2013,31220,18500,Automatic,FWD,Washington,Washington,
702174220,Buick,Encore,2014,31237,16750,Automatic,FWD,Washington,Washington,
705684084,Mazda,Mazda3,2016,31271,14750,Automatic,FWD,Washington,Washington,
704428832,Honda,Civic,2014,31336,15750,Automatic,FWD,Washington,Washington,
702173656,Toyota,RAV4,2015,31354,20000,Automatic,FWD,Washington,Washington,
701562328,Chrysler,Town & Country,2014,31402,19500,Automatic,FWD,Washington,Washington,
705684053,Cadillac,SRX,2015,31403,28250,Automatic,FWD,Washington,Washington,
700648049,Toyota,Tundra,2014,31419,26750,Automatic,FWD,Washington,Washington,
705445322,Dodge,Journey,2015,31444,19500,Automatic,FWD,Washington,Washington,
701562866,Toyota,Tacoma,2015,31449,26250,Automatic,FWD,Washington,Washington,
701562429,BMW,X5,2015,31507,38250,Automatic,FWD,Washington,Washington,
705684302,Lexus,ES 350,2014,31510,27500,Automatic,FWD,Washington,Washington,
703715223,GMC,Acadia,2015,31576,26250,Automatic,FWD,Washington,Washington,
705243835,Acura,TL,2013,31595,18500,Automatic,FWD,Washington,Washington,
702279045,Toyota,Avalon Hybrid,2015,31615,27000,Automatic,FWD,Washington,Washington,
705444279,Ford,Fusion,2013,31645,17750,Automatic,FWD,Washington,Washington,
702173769,Infiniti,G37,2013,31771,20500,Automatic,FWD,Washington,Washington,
701241048,BMW,428,2014,31801,28250,Automatic,FWD,Washington,Washington,
700841050,Ford,F-150,2014,31802,25000,Automatic,FWD,Washington,Washington,
702068932,Ford,Explorer,2014,31804,25250,Automatic,FWD,Washington,Washington,
702806367,Lexus,ES 350,2014,31814,27500,Automatic,FWD,Washington,Washington,
701562340,Chevrolet,Equinox,2014,31819,20000,Automatic,FWD,Washington,Washington,
702962081,Honda,Accord,2014,31881,15750,Automatic,FWD,Washington,Washington,
705445458,Toyota,Camry,2013,31953,13750,Automatic,FWD,Washington,Washington,
704352903,BMW,328,2014,31978,21000,Automatic,FWD,Washington,Washington,
699229337,MINI,Hardtop,2015,32003,15000,Automatic,FWD,Washington,Washington,
704429025,Nissan,Sentra,2014,32040,10750,Automatic,FWD,Washington,Washington,
703897395,Buick,Verano,2014,32050,15250,Automatic,FWD,Washington,Washington,
701562922,Toyota,Prius v,2014,32053,18500,Automatic,FWD,Washington,Washington,
696178724,Toyota,Tundra,2013,32077,29000,Automatic,FWD,Washington,Washington,
701215731,Mercedes-Benz,unknown,2014,32091,28750,Automatic,FWD,Washington,Washington,
705243887,Nissan,Pathfinder,2015,32126,21500,Automatic,FWD,Washington,Washington,
701215587,Honda,Accord,2015,32137,16750,Automatic,FWD,Washington,Washington,
704352886,BMW,640 Gran Coupe,2014,32147,44750,Automatic,FWD,Washington,Washington,
699845814,Chevrolet,Silverado 1500,2013,32153,28750,Automatic,FWD,Washington,Washington,
702807075,BMW,328,2014,32176,24750,Automatic,FWD,Washington,Washington,
705445266,Chrysler,300,2015,32180,18500,Automatic,FWD,Washington,Washington,
702692607,Infiniti,Q60,2014,32211,22250,Automatic,FWD,Washington,Washington,
704642305,Mercedes-Benz,unknown,2014,32226,26000,Automatic,FWD,Washington,Washington,
700527066,Kia,Soul,2014,32232,11250,Automatic,FWD,Washington,Washington,
705069903,Chrysler,Town & Country,2014,32253,21000,Automatic,FWD,Washington,Washington,
703598228,Chevrolet,Silverado 1500,2014,32255,28250,Automatic,FWD,Washington,Washington,
704834269,Hyundai,Sonata,2015,32258,16250,Automatic,FWD,Washington,Washington,
704642317,BMW,X3,2014,32261,28000,Automatic,FWD,Washington,Washington,
702690949,Cadillac,SRX,2012,32317,21250,Automatic,FWD,Washington,Washington,
704533313,Chrysler,Town & Country,2014,32335,18500,Automatic,FWD,Washington,Washington,
704883718,Buick,Enclave,2014,32346,23250,Automatic,FWD,Washington,Washington,
703996542,Ram,1500,2015,32418,37000,Automatic,FWD,Washington,Washington,
704834493,Ford,Edge,2015,32442,28000,Automatic,FWD,Washington,Washington,
701342770,Infiniti,Q50 Hybrid,2015,32451,28750,Automatic,FWD,Washington,Washington,
704115007,Mitsubishi,Outlander Sport,2014,32474,14000,Automatic,FWD,Washington,Washington,
705578697,Kia,Sedona,2015,32494,23000,Automatic,FWD,Washington,Washington,
699845823,Honda,Accord,2014,32496,17750,Automatic,FWD,Washington,Washington,
704352954,Honda,Fit,2015,32518,14750,Automatic,FWD,Washington,Washington,
701563353,BMW,X1,2013,32518,22500,Automatic,FWD,Washington,Washington,
702174076,Toyota,Highlander,2015,32533,28000,Automatic,FWD,Washington,Washington,
705337333,Ford,Explorer,2014,32539,20500,Automatic,FWD,Washington,Washington,
705332404,Acura,TL,2013,32550,20750,Automatic,FWD,Washington,Washington,
704641904,Lexus,CT 200h,2014,32574,22000,Automatic,FWD,Washington,Washington,
705784881,Volkswagen,Golf SportWagen,2016,32668,17000,Automatic,FWD,Washington,Washington,
703444406,Chevrolet,Silverado 1500,2014,32671,29000,Automatic,FWD,Washington,Washington,
699229301,Ford,Edge,2013,32686,19000,Automatic,FWD,Washington,Washington,
699993313,Jeep,Compass,2015,32730,14750,Automatic,FWD,Washington,Washington,
703896190,Mercedes-Benz,unknown,2014,32742,33500,Automatic,FWD,Washington,Washington,
705069952,Kia,Optima,2014,32746,13000,Automatic,FWD,Washington,Washington,
700610543,BMW,335,2014,32766,27250,Automatic,FWD,Washington,Washington,
704462784,Jeep,Cherokee,2014,32794,17500,Automatic,FWD,Washington,Washington,
704883688,Lexus,GS 350,2014,32834,32000,Automatic,FWD,Washington,Washington,
703181368,Ford,Escape,2015,32840,20250,Automatic,FWD,Washington,Washington,
705684906,Dodge,Journey,2015,32895,18250,Automatic,FWD,Washington,Washington,
705337672,Chrysler,Town & Country,2014,32962,21000,Automatic,FWD,Washington,Washington,
705243913,BMW,535,2014,32987,34000,Automatic,FWD,Washington,Washington,
705575641,Ford,Edge,2015,32998,26250,Automatic,FWD,Washington,Washington,
701562671,GMC,Acadia,2014,33036,28750,Automatic,FWD,Washington,Washington,
705817508,Infiniti,Q50,2014,33099,23750,Automatic,FWD,Washington,Washington,
703996866,Cadillac,SRX,2014,33101,25000,Automatic,FWD,Washington,Washington,
704834432,Chrysler,300C,2015,33165,22000,Automatic,FWD,Washington,Washington,
701215803,Chevrolet,Silverado 1500,2014,33180,29000,Automatic,FWD,Washington,Washington,
704115461,Jeep,Grand Cherokee,2015,33197,23250,Automatic,FWD,Washington,Washington,
704428903,Kia,Sorento,2015,33225,16750,Automatic,FWD,Washington,Washington,
705337295,Honda,CR-V,2014,33235,16750,Automatic,FWD,Washington,Washington,
705127119,Jeep,Patriot,2016,33247,16250,Automatic,FWD,Washington,Washington,
701563251,Honda,CR-V,2013,33268,19500,Automatic,FWD,Washington,Washington,
701777855,Toyota,4Runner,2014,33279,27750,Automatic,FWD,Washington,Washington,
701562147,Jeep,Grand Cherokee,2014,33284,30500,Automatic,FWD,Washington,Washington,
702400979,Lexus,RX 350,2015,33296,30250,Automatic,FWD,Washington,Washington,
705784801,BMW,535,2013,33313,26500,Automatic,FWD,Washington,Washington,
705575542,Toyota,Camry Hybrid,2014,33375,18500,Automatic,FWD,Washington,Washington,
705684060,Lexus,GS 350,2014,33400,31000,Automatic,FWD,Washington,Washington,
703181358,Honda,CR-V,2015,33408,18250,Automatic,FWD,Washington,Washington,
704234155,Chevrolet,Camaro,2014,33447,19500,Automatic,FWD,Washington,Washington,
704642256,Toyota,Tundra,2015,33479,32750,Automatic,FWD,Washington,Washington,
704115639,BMW,335,2012,33514,25750,Automatic,FWD,Washington,Washington,
701562966,Acura,MDX,2016,33545,35500,Automatic,FWD,Washington,Washington,
701562824,Honda,CR-V,2014,33598,20250,Automatic,FWD,Washington,Washington,
702278897,Toyota,RAV4,2014,33609,18000,Automatic,FWD,Washington,Washington,
705444098,Chevrolet,Volt,2014,33612,17500,Automatic,FWD,Washington,Washington,
705337605,Ford,F-150,2015,33621,35250,Automatic,FWD,Washington,Washington,
705683637,Nissan,Altima,2014,33629,15750,Automatic,FWD,Washington,Washington,
705444436,Hyundai,Santa Fe Sport,2014,33641,21000,Automatic,FWD,Washington,Washington,
699845656,Honda,Civic,2014,33688,14250,Automatic,FWD,Washington,Washington,
703603635,Lexus,RX 350,2015,33693,32000,Automatic,FWD,Washington,Washington,
704883585,BMW,535,2014,33707,30750,Automatic,FWD,Washington,Washington,
704883073,Lexus,GS 350,2013,33730,28750,Automatic,FWD,Washington,Washington,
704884452,Ford,F-150,2015,33734,41500,Automatic,FWD,Washington,Washington,
703996686,Nissan,Rogue,2016,33763,16500,Automatic,FWD,Washington,Washington,
701215446,BMW,528,2016,33778,30250,Automatic,FWD,Washington,Washington,
703900755,Jeep,Wrangler Unlimited,2014,33797,34250,Automatic,FWD,Washington,Washington,
701562858,GMC,Terrain,2014,33871,20250,Automatic,FWD,Washington,Washington,
701562727,Chrysler,Town & Country,2015,33874,22250,Automatic,FWD,Washington,Washington,
696282891,Lexus,GS 350,2014,33887,27000,Automatic,FWD,Washington,Washington,
705817378,Honda,Civic,2013,33942,13500,Automatic,FWD,Washington,Washington,
702691005,Ford,F-150,2013,33965,31750,Automatic,FWD,Washington,Washington,
704428956,Honda,CR-V,2014,34034,16750,Automatic,FWD,Washington,Washington,
705332304,GMC,Terrain,2014,34072,16750,Automatic,FWD,Washington,Washington,
705243885,Lexus,RX 350,2014,34106,29750,Automatic,FWD,Washington,Washington,
703598203,Mazda,Mazda3,2014,34162,12750,Automatic,FWD,Washington,Washington,
700049798,Subaru,Outback,2014,34175,20250,Automatic,FWD,Washington,Washington,
705096638,Honda,Civic Hybrid,2015,34184,15250,Automatic,FWD,Washington,Washington,
705817504,Ford,Edge,2014,34199,20250,Automatic,FWD,Washington,Washington,
704428869,Buick,LaCrosse,2014,34205,19000,Automatic,FWD,Washington,Washington,
701562859,Toyota,Prius,2014,34233,17000,Automatic,FWD,Washington,Washington,
699845632,Ford,Explorer,2014,34240,24250,Automatic,FWD,Washington,Washington,
704834284,Nissan,Rogue,2015,34241,18750,Automatic,FWD,Washington,Washington,
704834407,GMC,Acadia,2014,34271,22250,Automatic,FWD,Washington,Washington,
700393053,Chevrolet,Camaro,2014,34273,20750,Automatic,FWD,Washington,Washington,
701851359,BMW,535,2014,34279,31000,Automatic,FWD,Washington,Washington,
702400878,Chevrolet,Traverse,2014,34302,24250,Automatic,FWD,Washington,Washington,
701216094,Lexus,ES 350,2013,34305,24250,Automatic,FWD,Washington,Washington,
704533636,Acura,RDX,2014,34310,23250,Automatic,FWD,Washington,Washington,
702962216,Toyota,Avalon Hybrid,2015,34327,25500,Automatic,FWD,Washington,Washington,
705332333,Toyota,Tacoma,2014,34329,30250,Automatic,FWD,Washington,Washington,
705243988,Toyota,Prius Plug-in,2014,34348,18500,Automatic,FWD,Washington,Washington,
705817377,Hyundai,Elantra,2014,34351,15250,Automatic,FWD,Washington,Washington,
705335254,Lexus,RX 350,2014,34373,31750,Automatic,FWD,Washington,Washington,
704642550,Mazda,CX-9,2014,34382,22250,Automatic,FWD,Washington,Washington,
705817510,Toyota,RAV4,2015,34383,19250,Automatic,FWD,Washington,Washington,
703601528,Hyundai,Elantra,2014,34443,12250,Automatic,FWD,Washington,Washington,
705337574,Chevrolet,Camaro,2015,34450,20000,Automatic,FWD,Washington,Washington,
704352885,Honda,Accord,2015,34459,21000,Automatic,FWD,Washington,Washington,
701215524,Ford,Flex,2014,34515,22750,Automatic,FWD,Washington,Washington,
704834279,MINI,Clubman,2014,34519,14250,Automatic,FWD,Washington,Washington,
696182055,Hyundai,Genesis,2014,34534,19750,Automatic,FWD,Washington,Washington,
705337566,Hyundai,Santa Fe Sport,2014,34536,20000,Automatic,FWD,Washington,Washington,
703150502,Jeep,Cherokee,2015,34543,18250,Automatic,FWD,Washington,Washington,
701777882,Volvo,V60,2016,34588,23500,Automatic,FWD,Washington,Washington,
